year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1382.0,212.0,97.82,3.21,66.09,0.0,44.87,0.0,1.0,11276.0,6509.0,345.0,2214.0,0.0,2208.0
2024,12,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3048.0,508.0,236.95,5.1,125.43,0.0,140.52,1.0,6.0,37001.0,21009.0,233.0,4818.0,0.0,10941.0
2024,12,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",119.0,19.0,12.21,0.0,4.1,0.0,2.69,0.0,1.0,647.0,444.0,0.0,127.0,0.0,76.0
2024,12,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2491.0,590.0,186.15,5.64,167.05,1.27,229.88,2.0,5.0,38906.0,14857.0,385.0,7329.0,134.0,16201.0
2024,12,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",48.0,9.0,4.43,0.0,0.54,0.0,4.02,0.0,0.0,355.0,198.0,0.0,21.0,0.0,136.0
2024,12,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",62.0,11.0,4.78,0.0,4.9,0.0,1.32,0.0,0.0,736.0,491.0,0.0,175.0,0.0,70.0
2024,12,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",177.0,36.0,22.49,1.0,6.04,0.0,6.47,0.0,0.0,2107.0,1613.0,21.0,198.0,0.0,275.0
2024,12,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",603.0,114.0,57.91,2.8,20.56,0.0,32.73,0.0,1.0,5922.0,3174.0,97.0,668.0,0.0,1983.0
2024,12,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1934.0,494.0,204.22,4.48,169.11,0.0,116.19,1.0,1.0,30452.0,13555.0,275.0,8017.0,0.0,8605.0
2024,12,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",50.0,8.0,6.08,0.0,0.22,0.0,1.7,0.0,0.0,375.0,336.0,0.0,4.0,0.0,35.0
2024,12,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",123.0,16.0,10.62,0.26,0.06,0.0,5.06,0.0,0.0,994.0,528.0,45.0,2.0,0.0,419.0
2024,12,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",342.0,62.0,32.33,0.72,8.39,0.0,20.56,0.0,0.0,2766.0,1329.0,33.0,281.0,0.0,1123.0
2024,12,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",1031.0,294.0,104.62,0.49,117.9,1.0,69.99,3.0,1.0,17445.0,7056.0,21.0,6067.0,51.0,4250.0
2024,12,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",260.0,58.0,24.88,1.0,18.46,0.0,13.66,0.0,0.0,2702.0,1439.0,22.0,615.0,0.0,626.0
2024,12,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",115.0,25.0,13.53,0.0,3.72,0.0,7.74,0.0,2.0,1278.0,711.0,0.0,85.0,0.0,482.0
2024,12,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",20.0,1.0,0.27,0.0,0.49,0.0,0.24,0.0,0.0,45.0,12.0,0.0,22.0,0.0,11.0
2024,12,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",170.0,36.0,15.66,2.0,6.62,0.0,11.72,0.0,0.0,1924.0,905.0,214.0,198.0,0.0,607.0
2024,12,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",48.0,13.0,9.09,0.0,2.92,0.0,0.98,0.0,0.0,2228.0,1952.0,0.0,131.0,0.0,145.0
2024,12,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5393.0,917.0,276.28,29.58,216.43,1.57,393.14,3.0,3.0,68294.0,26548.0,3979.0,7972.0,125.0,29670.0
2024,12,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",638.0,113.0,52.71,0.74,19.31,0.0,40.23,0.0,1.0,6467.0,3926.0,74.0,623.0,0.0,1844.0
2024,12,DL,Delta Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",11.0,4.0,1.32,0.0,2.68,0.0,0.0,0.0,1.0,73.0,21.0,0.0,52.0,0.0,0.0
2024,12,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",177.0,34.0,16.53,0.11,5.08,0.0,12.27,0.0,0.0,2863.0,844.0,28.0,766.0,0.0,1225.0
2024,12,DL,Delta Air Lines Network,OAK,"Oakland, CA: Metro Oakland International",44.0,5.0,1.97,0.0,0.69,0.0,2.34,0.0,0.0,211.0,92.0,0.0,25.0,0.0,94.0
2024,12,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",137.0,25.0,10.41,0.0,8.67,0.0,5.92,0.0,0.0,1227.0,763.0,0.0,232.0,0.0,232.0
2024,12,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Will Rogers World",145.0,29.0,15.71,0.0,1.49,0.0,11.8,0.0,0.0,1456.0,909.0,0.0,59.0,0.0,488.0
2024,12,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",150.0,28.0,16.83,0.0,3.98,0.0,7.19,0.0,0.0,1409.0,855.0,0.0,115.0,0.0,439.0
2024,12,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",150.0,26.0,16.16,0.79,4.79,0.0,4.27,0.0,2.0,1008.0,625.0,48.0,145.0,0.0,190.0
2024,12,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",854.0,182.0,91.58,0.15,49.07,0.0,41.2,0.0,0.0,9306.0,5098.0,8.0,1593.0,0.0,2607.0
2024,12,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",204.0,52.0,28.4,0.0,9.47,0.0,14.13,0.0,0.0,2963.0,1931.0,0.0,349.0,0.0,683.0
2024,12,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",599.0,186.0,65.47,1.26,74.52,0.0,44.75,1.0,0.0,10959.0,3662.0,121.0,3923.0,0.0,3253.0
2024,12,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",568.0,107.0,53.92,0.05,28.13,0.0,24.9,0.0,1.0,6576.0,4303.0,3.0,896.0,0.0,1374.0
2024,12,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",488.0,116.0,51.59,0.41,39.52,0.0,24.48,0.0,0.0,7036.0,3667.0,143.0,1817.0,0.0,1409.0
2024,12,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",929.0,203.0,88.29,2.69,62.25,0.0,49.78,0.0,2.0,13126.0,7603.0,498.0,2012.0,0.0,3013.0
2024,12,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",245.0,38.0,20.62,0.06,6.53,0.0,10.8,0.0,0.0,1611.0,931.0,7.0,148.0,0.0,525.0
2024,12,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",193.0,32.0,18.52,1.0,3.27,0.0,9.21,0.0,0.0,1802.0,1007.0,104.0,155.0,0.0,536.0
2024,12,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",31.0,6.0,2.38,0.0,2.97,0.0,0.65,0.0,1.0,219.0,74.0,0.0,134.0,0.0,11.0
2024,12,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",88.0,21.0,3.34,0.0,14.16,0.0,3.51,0.0,0.0,547.0,97.0,0.0,346.0,0.0,104.0
2024,12,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",88.0,16.0,9.1,0.0,1.59,0.0,5.31,0.0,1.0,687.0,447.0,0.0,46.0,0.0,194.0
2024,12,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",32.0,10.0,3.36,0.0,1.89,0.0,4.76,0.0,0.0,444.0,165.0,0.0,70.0,0.0,209.0
2024,12,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",926.0,179.0,80.35,1.0,33.77,0.0,63.88,0.0,0.0,10070.0,4830.0,169.0,1117.0,0.0,3954.0
2024,12,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",217.0,55.0,30.4,0.11,9.2,0.0,15.28,0.0,0.0,2074.0,1213.0,10.0,270.0,0.0,581.0
2024,12,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",87.0,10.0,6.14,0.0,1.3,0.0,2.55,0.0,0.0,479.0,197.0,0.0,58.0,0.0,224.0
2024,12,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.0,5.0,1.92,0.0,0.0,0.0,3.08,0.0,1.0,300.0,118.0,0.0,0.0,0.0,182.0
2024,12,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",88.0,22.0,9.75,0.0,5.95,0.0,6.31,0.0,0.0,1169.0,594.0,0.0,191.0,0.0,384.0
2024,12,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",679.0,160.0,70.57,3.13,54.42,0.0,31.88,0.0,9.0,9671.0,5100.0,146.0,2711.0,0.0,1714.0
2024,12,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",819.0,182.0,61.2,1.07,86.17,0.0,33.56,4.0,22.0,12439.0,4386.0,42.0,6206.0,0.0,1805.0
2024,12,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",557.0,114.0,47.75,0.0,39.1,0.0,27.15,1.0,0.0,6256.0,3579.0,0.0,1296.0,0.0,1381.0
2024,12,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",263.0,43.0,24.45,1.0,6.23,0.0,11.32,0.0,0.0,2331.0,1358.0,85.0,192.0,0.0,696.0
2024,12,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",93.0,13.0,3.26,1.99,6.94,0.0,0.8,0.0,4.0,821.0,89.0,529.0,183.0,0.0,20.0
2024,12,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",212.0,43.0,24.86,0.0,3.55,0.0,14.59,0.0,0.0,1742.0,937.0,0.0,95.0,0.0,710.0
2024,12,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2626.0,360.0,130.56,11.97,78.22,0.0,139.25,4.0,4.0,29880.0,12002.0,3269.0,2800.0,0.0,11809.0
2024,12,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1027.0,256.0,81.7,0.94,128.6,0.0,44.76,0.0,1.0,13939.0,6246.0,62.0,5167.0,0.0,2464.0
2024,12,DL,Delta Air Lines Network,SGF,"Springfield, MO: Springfield-Branson National",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",172.0,28.0,8.96,0.0,12.31,0.0,6.73,0.0,0.0,1029.0,397.0,0.0,349.0,0.0,283.0
2024,12,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",365.0,88.0,31.93,0.64,43.84,1.0,10.59,0.0,0.0,4654.0,2363.0,18.0,1799.0,47.0,427.0
2024,12,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4635.0,705.0,283.91,26.25,138.01,0.78,256.04,5.0,5.0,56973.0,28524.0,3941.0,5422.0,39.0,19047.0
2024,12,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",274.0,52.0,25.82,1.0,20.06,0.0,5.12,0.0,0.0,2310.0,1156.0,418.0,564.0,0.0,172.0
2024,12,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",404.0,81.0,40.22,5.24,25.8,0.0,9.75,0.0,5.0,6632.0,3431.0,1713.0,882.0,0.0,606.0
2024,12,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",292.0,79.0,34.95,2.09,24.49,0.0,17.47,0.0,2.0,4829.0,2333.0,711.0,856.0,0.0,929.0
2024,12,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",429.0,83.0,48.09,0.19,16.4,0.0,18.32,0.0,0.0,4224.0,2850.0,10.0,488.0,0.0,876.0
2024,12,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",74.0,30.0,9.61,0.0,17.82,0.0,2.57,0.0,0.0,1231.0,439.0,0.0,681.0,0.0,111.0
2024,12,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",15.0,4.0,0.91,0.0,1.74,0.0,1.35,0.0,0.0,104.0,21.0,0.0,39.0,0.0,44.0
2024,12,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",119.0,34.0,16.26,1.0,5.78,0.0,10.96,0.0,1.0,2248.0,1430.0,37.0,170.0,0.0,611.0
2024,12,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",121.0,17.0,9.8,0.84,0.16,0.0,6.2,0.0,0.0,738.0,431.0,92.0,17.0,0.0,198.0
2024,12,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1146.0,290.0,128.4,2.48,83.13,0.62,75.38,1.0,3.0,18012.0,8994.0,382.0,3839.0,66.0,4731.0
2024,12,DL,Delta Air Lines Network,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0
2024,12,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",116.0,18.0,10.37,0.16,1.37,0.0,6.09,0.0,1.0,1041.0,661.0,20.0,42.0,0.0,318.0
2024,12,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",135.0,19.0,12.2,0.0,1.9,0.0,4.89,0.0,0.0,1029.0,660.0,0.0,69.0,0.0,300.0
2024,12,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",31.0,7.0,3.12,0.96,1.17,0.0,1.76,0.0,0.0,1072.0,231.0,516.0,63.0,0.0,262.0
2024,12,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",112.0,23.0,8.97,0.0,2.63,0.0,11.4,0.0,0.0,869.0,341.0,0.0,44.0,0.0,484.0
2024,12,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",184.0,31.0,18.32,1.65,2.79,0.0,8.24,2.0,2.0,1618.0,903.0,179.0,101.0,0.0,435.0
2024,12,DL,Delta Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1007.0,356.0,62.54,4.12,119.22,0.0,170.12,4.0,0.0,24036.0,5074.0,302.0,4923.0,0.0,13737.0
2024,12,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",87.0,24.0,3.52,0.0,7.89,0.0,12.59,0.0,0.0,1727.0,241.0,0.0,443.0,0.0,1043.0
2024,12,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",68.0,15.0,5.29,0.0,1.81,0.0,7.91,0.0,0.0,621.0,209.0,0.0,39.0,0.0,373.0
2024,12,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",38.0,9.0,2.37,0.0,0.98,0.0,5.65,0.0,0.0,727.0,68.0,0.0,57.0,0.0,602.0
2024,12,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",170.0,46.0,13.11,0.35,21.05,0.0,11.49,2.0,0.0,2528.0,636.0,27.0,642.0,0.0,1223.0
2024,12,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",47.0,12.0,2.74,0.0,2.92,0.0,6.34,0.0,0.0,812.0,88.0,0.0,241.0,0.0,483.0
2024,12,F9,Frontier Airlines,BTV,"Burlington, VT: Burlington International",12.0,1.0,0.16,0.0,0.0,0.0,0.84,0.0,0.0,98.0,16.0,0.0,0.0,0.0,82.0
2024,12,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",108.0,29.0,4.81,0.67,10.98,0.0,12.54,0.0,0.0,1665.0,340.0,29.0,372.0,0.0,924.0
2024,12,F9,Frontier Airlines,BUR,"Burbank, CA: Bob Hope",54.0,9.0,1.9,0.0,3.35,0.0,3.75,0.0,0.0,295.0,60.0,0.0,69.0,0.0,166.0
2024,12,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",240.0,50.0,14.73,1.0,8.68,0.0,25.6,2.0,0.0,3652.0,861.0,29.0,383.0,0.0,2379.0
2024,12,F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",12.0,1.0,0.24,0.0,0.76,0.0,0.0,1.0,0.0,25.0,6.0,0.0,19.0,0.0,0.0
2024,12,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",559.0,167.0,35.59,2.03,35.15,0.0,94.23,3.0,0.0,12542.0,1565.0,1012.0,1222.0,0.0,8743.0
2024,12,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",272.0,60.0,14.55,0.51,17.89,0.0,27.05,1.0,0.0,4885.0,1894.0,81.0,837.0,0.0,2073.0
2024,12,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",19.0,3.0,1.93,0.0,0.81,0.0,0.26,0.0,0.0,139.0,88.0,0.0,38.0,0.0,13.0
2024,12,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",370.0,94.0,19.82,0.92,14.25,0.0,59.01,5.0,0.0,6278.0,850.0,57.0,600.0,0.0,4771.0
2024,12,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",93.0,14.0,4.57,0.0,7.4,0.0,2.03,0.0,0.0,596.0,160.0,0.0,347.0,0.0,89.0
2024,12,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1850.0,293.0,77.59,6.26,62.93,0.0,146.22,4.0,0.0,25464.0,6611.0,778.0,3118.0,0.0,14957.0
2024,12,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",729.0,228.0,35.33,1.89,81.03,0.0,109.75,2.0,6.0,18723.0,3441.0,310.0,5461.0,0.0,9511.0
2024,12,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",13.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,138.0,61.0,0.0,0.0,0.0,77.0
2024,12,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",193.0,45.0,14.97,0.36,9.11,0.0,20.57,1.0,0.0,2539.0,769.0,84.0,462.0,0.0,1224.0
2024,12,F9,Frontier Airlines,EGE,"Eagle, CO: Eagle County Regional",12.0,6.0,1.0,0.0,4.39,0.0,0.61,0.0,0.0,276.0,55.0,0.0,188.0,0.0,33.0
2024,12,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",58.0,10.0,2.72,0.0,1.12,0.0,6.16,0.0,0.0,777.0,141.0,0.0,73.0,0.0,563.0
2024,12,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",93.0,36.0,9.38,0.0,13.01,0.0,13.61,0.0,0.0,2594.0,566.0,0.0,771.0,0.0,1257.0
2024,12,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",11.0,2.0,0.05,0.0,1.1,0.0,0.85,0.0,0.0,142.0,6.0,0.0,40.0,0.0,96.0
2024,12,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",142.0,43.0,12.35,0.0,14.25,0.0,16.4,3.0,0.0,2636.0,583.0,0.0,657.0,0.0,1396.0
2024,12,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",13.0,4.0,0.75,0.0,1.13,0.0,2.12,1.0,0.0,163.0,24.0,0.0,83.0,0.0,56.0
2024,12,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",82.0,6.0,1.74,0.28,1.0,0.0,2.98,2.0,0.0,572.0,166.0,62.0,16.0,0.0,328.0
2024,12,F9,Frontier Airlines,HOU,"Houston, TX: William P Hobby",19.0,1.0,0.35,0.0,0.0,0.0,0.65,0.0,0.0,66.0,23.0,0.0,0.0,0.0,43.0
2024,12,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",69.0,17.0,3.37,0.0,4.7,0.0,8.93,0.0,0.0,1492.0,216.0,0.0,308.0,0.0,968.0
2024,12,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",322.0,88.0,21.99,1.53,41.01,0.0,23.47,2.0,0.0,5695.0,1699.0,124.0,1793.0,0.0,2079.0
2024,12,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",56.0,7.0,2.06,0.0,0.0,0.0,4.94,0.0,0.0,695.0,99.0,0.0,0.0,0.0,596.0
2024,12,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",135.0,40.0,6.76,0.32,2.69,0.0,30.23,4.0,0.0,2634.0,562.0,18.0,134.0,0.0,1920.0
2024,12,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",52.0,16.0,4.96,0.0,2.68,0.0,8.35,0.0,0.0,722.0,238.0,0.0,86.0,0.0,398.0
2024,12,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",186.0,51.0,19.24,1.26,21.39,0.0,9.11,0.0,0.0,2176.0,1046.0,89.0,625.0,0.0,416.0
2024,12,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",1007.0,179.0,43.18,2.94,24.14,0.0,108.74,1.0,1.0,11990.0,2787.0,259.0,759.0,0.0,8185.0
2024,12,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",381.0,73.0,20.48,0.01,25.01,0.0,27.49,1.0,0.0,4344.0,1239.0,1.0,890.0,0.0,2214.0
2024,12,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",250.0,86.0,20.38,1.31,29.07,0.0,35.24,0.0,0.0,6549.0,1749.0,160.0,1553.0,0.0,3087.0
2024,12,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",5.0,1.0,0.07,0.0,0.79,0.0,0.14,0.0,0.0,28.0,2.0,0.0,22.0,0.0,4.0
2024,12,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",17.0,2.0,1.02,0.0,0.43,0.0,0.54,0.0,0.0,47.0,24.0,0.0,10.0,0.0,13.0
2024,12,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1740.0,385.0,94.8,4.86,114.49,0.0,170.86,15.0,0.0,35025.0,11101.0,633.0,7907.0,0.0,15384.0
2024,12,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",12.0,2.0,0.0,0.0,1.39,0.0,0.61,0.0,0.0,165.0,0.0,0.0,85.0,0.0,80.0
2024,12,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",250.0,56.0,15.33,0.2,7.03,0.0,33.44,2.0,0.0,3751.0,770.0,40.0,227.0,0.0,2714.0
2024,12,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",330.0,113.0,24.93,0.0,34.67,0.0,53.41,3.0,0.0,9092.0,2129.0,0.0,1851.0,0.0,5112.0
2024,12,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",25.0,2.0,0.05,0.0,0.24,0.0,1.71,0.0,0.0,53.0,1.0,0.0,5.0,0.0,47.0
2024,12,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,12,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",97.0,16.0,7.42,0.2,1.84,0.0,6.54,0.0,0.0,785.0,359.0,13.0,68.0,0.0,345.0
2024,12,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",53.0,12.0,4.55,0.0,1.0,0.0,6.45,0.0,0.0,444.0,188.0,0.0,18.0,0.0,238.0
2024,12,F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
2024,12,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Will Rogers World",47.0,5.0,3.95,0.0,0.25,0.0,0.8,0.0,0.0,206.0,157.0,0.0,21.0,0.0,28.0
2024,12,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,46.0
2024,12,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",218.0,37.0,11.3,0.22,11.69,0.0,13.78,1.0,0.0,1868.0,490.0,13.0,486.0,0.0,879.0
2024,12,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",231.0,70.0,15.23,0.58,10.39,0.0,43.8,4.0,0.0,5740.0,1085.0,32.0,500.0,0.0,4123.0
2024,12,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",26.0,5.0,1.21,0.0,0.19,0.0,3.59,1.0,0.0,197.0,44.0,0.0,6.0,0.0,147.0
2024,12,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",108.0,49.0,9.22,3.0,20.33,0.0,16.45,3.0,0.0,2984.0,401.0,214.0,1199.0,0.0,1170.0
2024,12,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",137.0,29.0,5.78,0.0,7.0,0.0,16.22,0.0,0.0,1544.0,275.0,0.0,221.0,0.0,1048.0
2024,12,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",822.0,252.0,55.93,0.17,59.45,0.0,136.45,5.0,0.0,18781.0,5377.0,29.0,2607.0,0.0,10768.0
2024,12,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",689.0,128.0,23.55,0.95,25.22,0.0,78.28,3.0,1.0,11404.0,1942.0,112.0,867.0,0.0,8483.0
2024,12,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",7.0,2.0,0.11,0.0,0.15,0.0,1.74,0.0,0.0,525.0,14.0,0.0,37.0,0.0,474.0
2024,12,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",25.0,5.0,0.96,0.0,1.68,0.0,2.36,0.0,0.0,236.0,97.0,0.0,62.0,0.0,77.0
